rep,Ordre,ANIMALID,Sexe,lot,date,day,age,DFI,period
1,12,4,1,CC,4/29/2017,10,109,"2,46588",P1
1,13,5,1,DD,4/29/2017,10,109,"1,22725",P1
1,15,6,1,DC,4/29/2017,10,109,"3,23975",P1
1,17,7,1,CD,4/29/2017,10,109,"1,70975",P1
1,18,8,1,CD,4/29/2017,10,109,"2,08838",P1
1,19,9,1,DD,4/29/2017,10,109,"1,722",P1
1,21,10,1,CD,4/29/2017,10,109,"2,21675",P1
1,23,11,1,CD,4/29/2017,10,109,"1,78875",P1
1,24,12,1,DC,4/29/2017,10,109,"1,91988",P1
1,26,13,3,CC,4/29/2017,10,109,"2,134",P1
1,27,,3,CC,4/29/2017,10,109,"1,42325",P1
1,28,,3,DD,4/29/2017,10,109,"2,73813",P1
1,29,,3,DC,4/29/2017,10,109,"1,59088",P1
1,30,,3,CD,4/29/2017,10,109,"2,03088",P1
1,31,,3,DC,4/29/2017,10,109,"2,05388",P1
1,35,,3,CC,4/29/2017,10,109,"1,97125",P1
1,37,,3,DC,4/29/2017,10,109,"1,00625",P1
1,39,,3,DC,4/29/2017,10,109,"1,31388",P1
1,40,,3,CD,4/29/2017,10,109,"2,59613",P1
1,44,,1,CD,4/29/2017,10,109,"1,7",P1
1,47,,3,DD,4/29/2017,10,109,"1,65438",P1
1,49,,3,DC,4/29/2017,10,109,"2,32263",P1
1,50,,3,DC,4/29/2017,10,109,"2,42463",P1
1,52,,3,DC,4/29/2017,10,109,"2,10738",P1
1,53,,1,DD,4/29/2017,10,109,"0,74925",P1
1,54,,1,CC,4/29/2017,10,109,"1,71475",P1
1,55,,1,CC,4/29/2017,10,109,"1,80975",P1
1,56,,1,DD,4/29/2017,10,109,"2,242",P1
1,57,,1,CC,4/29/2017,10,109,"1,85438",P1
1,62,,3,CD,4/29/2017,10,109,"1,96213",P1
1,63,,3,CC,4/29/2017,10,109,"1,278",P1
1,65,,3,DD,4/29/2017,10,109,"1,85125",P1
1,66,,3,DD,4/29/2017,10,109,"2,61713",P1
1,67,,1,DC,4/29/2017,10,109,"1,48138",P1
1,68,,1,CC,4/29/2017,10,109,"1,33213",P1
1,69,,1,DC,4/29/2017,10,109,"1,92375",P1
1,70,,1,CD,4/29/2017,10,109,"1,82963",P1
1,71,,1,CC,4/29/2017,10,109,"1,72388",P1
1,73,,1,DD,4/29/2017,10,109,"1,403",P1
1,76,,1,DD,4/29/2017,10,109,"1,67938",P1
1,77,,1,DD,4/29/2017,10,109,"1,64763",P1
1,78,,1,DD,4/29/2017,10,109,"2,66313",P1
1,79,,3,DC,4/29/2017,10,109,"2,55038",P1
1,80,,3,CC,4/29/2017,10,109,"0,97963",P1
1,81,,3,DD,4/29/2017,10,109,"1,41088",P1
1,82,,3,DD,4/29/2017,10,109,"0,08325",P1
1,84,,3,CC,4/29/2017,10,109,"1,13963",P1
1,85,,3,CC,4/29/2017,10,109,"1,3665",P1
1,86,,3,CD,4/29/2017,10,109,"1,76875",P1
1,88,,3,DC,4/29/2017,10,109,"1,623",P1
1,90,,3,CC,4/29/2017,10,109,"1,44475",P1
1,92,,3,CD,4/29/2017,10,109,"2,272",P1
1,96,,1,CC,4/29/2017,10,109,"1,27025",P1
1,97,,1,DC,4/29/2017,10,109,"1,44275",P1
1,98,,1,CD,4/29/2017,10,109,"1,385",P1
1,99,,1,DD,4/29/2017,10,109,"1,97063",P1
1,100,,1,CD,4/29/2017,10,109,"1,56875",P1
1,102,,1,DC,4/29/2017,10,109,"1,555",P1
1,105,,3,CC,4/29/2017,10,109,"2,33425",P1
1,107,,1,DD,4/29/2017,10,109,"2,21425",P1
1,108,,1,DC,4/29/2017,10,109,"2,69175",P1
1,109,,1,CD,4/29/2017,10,109,"1,4325",P1
1,110,,1,DD,4/29/2017,10,109,"1,9455",P1
1,111,,1,DC,4/29/2017,10,109,"2,05063",P1
1,112,,1,DC,4/29/2017,10,109,"2,39625",P1
1,115,,1,CC,4/29/2017,10,109,"1,29725",P1
1,120,,3,CD,4/29/2017,10,109,"1,924",P1
2,2,,1,CC,8/12/2017,10,109,"1,97038",P1
2,5,,3,DC,8/12/2017,10,109,"3,05638",P1
2,7,,3,CD,8/12/2017,10,109,"2,61175",P1
2,8,,3,DC,8/12/2017,10,109,"3,751",P1
2,9,,3,CC,8/12/2017,10,109,"2,47625",P1
2,10,,3,DD,8/12/2017,10,109,"3,02988",P1
2,11,,3,CD,8/12/2017,10,109,"2,64788",P1
2,13,,1,CD,8/12/2017,10,109,"1,65075",P1
2,14,,1,DD,8/12/2017,10,109,"2,95275",P1
2,15,,1,CC,8/12/2017,10,109,"1,68075",P1
2,16,,1,CD,8/12/2017,10,109,"2,215",P1
2,17,,1,DC,8/12/2017,10,109,"2,51238",P1
2,18,,1,CC,8/12/2017,10,109,"2,39025",P1
2,20,,1,CD,8/12/2017,10,109,"1,84613",P1
2,21,,1,CC,8/12/2017,10,109,"1,93438",P1
2,22,,1,DD,8/12/2017,10,109,"2,12788",P1
2,23,,1,CD,8/12/2017,10,109,"2,64975",P1
2,24,,1,DC,8/12/2017,10,109,"2,33475",P1
2,27,,3,DC,8/12/2017,10,109,"2,56325",P1
2,28,,3,DD,8/12/2017,10,109,"2,49075",P1
2,31,,3,DC,8/12/2017,10,109,"2,50613",P1
2,32,,3,CC,8/12/2017,10,109,"2,27288",P1
2,34,,3,DC,8/12/2017,10,109,"2,6025",P1
2,35,,3,CD,8/12/2017,10,109,"2,30913",P1
2,37,,3,CD,8/12/2017,10,109,"2,90975",P1
2,41,,3,DD,8/12/2017,10,109,"2,5105",P1
2,43,,3,CD,8/12/2017,10,109,"2,438",P1
2,45,,3,CC,8/12/2017,10,109,"2,50388",P1
2,47,,3,CD,8/12/2017,10,109,"3,12238",P1
2,48,,1,CC,8/12/2017,10,109,"2,6755",P1
2,49,,1,DC,8/12/2017,10,109,"2,98113",P1
2,50,,1,DD,8/12/2017,10,109,"1,77825",P1
2,51,,1,DD,8/12/2017,10,109,"2,629",P1
2,54,,1,DC,8/12/2017,10,109,"2,06038",P1
2,55,,1,CD,8/12/2017,10,109,"1,80575",P1
2,56,,1,CD,8/12/2017,10,109,"2,02088",P1
2,58,,3,DC,8/12/2017,10,109,"3,91588",P1
2,59,,3,CC,8/12/2017,10,109,"3,66088",P1
2,60,,3,CC,8/12/2017,10,109,"3,04038",P1
2,61,,3,CC,8/12/2017,10,109,"2,32775",P1
2,62,,3,DD,8/12/2017,10,109,"2,93925",P1
2,63,,3,CC,8/12/2017,10,109,"2,91575",P1
2,64,,1,DD,8/12/2017,10,109,"1,92738",P1
2,65,,1,CD,8/12/2017,10,109,"1,82475",P1
2,66,,1,DD,8/12/2017,10,109,"1,9065",P1
2,67,,1,CC,8/12/2017,10,109,"1,92475",P1
2,68,,3,DC,8/12/2017,10,109,"2,54713",P1
2,71,,3,CD,8/12/2017,10,109,"3,309",P1
2,72,,3,DC,8/12/2017,10,109,"3,26938",P1
2,73,,3,CD,8/12/2017,10,109,"2,72488",P1
2,76,,1,DC,8/12/2017,10,109,"1,80313",P1
2,77,,1,CD,8/12/2017,10,109,"2,67713",P1
2,79,,1,CD,8/12/2017,10,109,"3,04525",P1
2,81,,1,CC,8/12/2017,10,109,"3,26025",P1
2,82,,1,CC,8/12/2017,10,109,"2,21388",P1
2,85,,1,DD,8/12/2017,10,109,"2,41913",P1
2,86,,1,CD,8/12/2017,10,109,"1,90788",P1
2,87,,3,CD,8/12/2017,10,109,"3,33575",P1
2,89,,3,CD,8/12/2017,10,109,"2,327",P1
2,90,,3,DD,8/12/2017,10,109,"3,10025",P1
2,92,,1,DC,8/12/2017,10,109,"1,855",P1
2,93,,3,DD,8/12/2017,10,109,"3,63713",P1
2,94,,3,CC,8/12/2017,10,109,"2,07525",P1
2,95,,3,CC,8/12/2017,10,109,"4,10625",P1
2,96,,3,DD,8/12/2017,10,109,"2,53725",P1
2,97,,3,CC,8/12/2017,10,109,"2,68363",P1
2,98,,3,DD,8/12/2017,10,109,"3,76775",P1
2,99,,3,DC,8/12/2017,10,109,"3,516",P1
2,100,,3,DC,8/12/2017,10,109,"3,33063",P1
2,101,,3,CC,8/12/2017,10,109,"4,14413",P1
2,102,,3,DC,8/12/2017,10,109,"2,666",P1
2,105,,1,DD,8/12/2017,10,109,"2,35225",P1
2,106,,1,DC,8/12/2017,10,109,"2,10825",P1
2,107,,1,DC,8/12/2017,10,109,"3,43488",P1
2,108,,1,DD,8/12/2017,10,109,"3,02488",P1
2,109,,1,DC,8/12/2017,10,109,"2,19888",P1
2,110,,1,DD,8/12/2017,10,109,"1,85463",P1
2,112,,3,CD,8/12/2017,10,109,"2,6435",P1
2,113,,3,DD,8/12/2017,10,109,"2,4395",P1
2,114,,3,DD,8/12/2017,10,109,"4,024",P1
2,115,,3,CC,8/12/2017,10,109,"4,15738",P1
2,116,,3,CD,8/12/2017,10,109,"2,12863",P1
2,117,,3,DC,8/12/2017,10,109,"3,81413",P1
2,119,,3,DD,8/12/2017,10,109,"2,98775",P1
2,120,,3,CC,8/12/2017,10,109,"2,29713",P1
1,5,1,3,CD,4/30/2017,11,110,"1,8555",P1
1,8,2,3,DD,4/30/2017,11,110,"3,461",P1
1,10,3,1,CC,4/30/2017,11,110,"2,39525",P1
1,12,4,1,CC,4/30/2017,11,110,"2,91638",P1
1,13,5,1,DD,4/30/2017,11,110,"1,94538",P1
1,15,6,1,DC,4/30/2017,11,110,"3,2165",P1
1,17,7,1,CD,4/30/2017,11,110,"1,86838",P1
1,18,8,1,CD,4/30/2017,11,110,"2,94488",P1
1,19,9,1,DD,4/30/2017,11,110,"2,47963",P1
1,21,10,1,CD,4/30/2017,11,110,"1,80288",P1
1,23,11,1,CD,4/30/2017,11,110,"3,04675",P1
1,24,12,1,DC,4/30/2017,11,110,"2,50925",P1
1,26,13,3,CC,4/30/2017,11,110,"2,73625",P1
1,27,,3,CC,4/30/2017,11,110,"2,61863",P1
1,28,,3,DD,4/30/2017,11,110,"2,828",P1
1,29,,3,DC,4/30/2017,11,110,"2,59725",P1
1,30,,3,CD,4/30/2017,11,110,"2,9565",P1
1,31,,3,DC,4/30/2017,11,110,"2,72838",P1
1,35,,3,CC,4/30/2017,11,110,"3,097",P1
1,37,,3,DC,4/30/2017,11,110,"1,53125",P1
1,39,,3,DC,4/30/2017,11,110,"2,50425",P1
1,40,,3,CD,4/30/2017,11,110,"2,62438",P1
1,44,,1,CD,4/30/2017,11,110,"1,6275",P1
1,47,,3,DD,4/30/2017,11,110,"2,40313",P1
1,49,,3,DC,4/30/2017,11,110,"3,31375",P1
1,50,,3,DC,4/30/2017,11,110,"2,75813",P1
1,52,,3,DC,4/30/2017,11,110,"2,01675",P1
1,53,,1,DD,4/30/2017,11,110,"1,7975",P1
1,54,,1,CC,4/30/2017,11,110,"2,22788",P1
1,55,,1,CC,4/30/2017,11,110,"2,83338",P1
1,56,,1,DD,4/30/2017,11,110,"1,83813",P1
1,57,,1,CC,4/30/2017,11,110,"2,38825",P1
1,62,,3,CD,4/30/2017,11,110,"2,63438",P1
1,63,,3,CC,4/30/2017,11,110,"2,45025",P1
1,65,,3,DD,4/30/2017,11,110,"2,586",P1
1,66,,3,DD,4/30/2017,11,110,"3,89025",P1
1,67,,1,DC,4/30/2017,11,110,"2,06388",P1
1,68,,1,CC,4/30/2017,11,110,"1,85563",P1
1,69,,1,DC,4/30/2017,11,110,"2,96663",P1
1,70,,1,CD,4/30/2017,11,110,"2,23763",P1
1,71,,1,CC,4/30/2017,11,110,"1,85438",P1
1,73,,1,DD,4/30/2017,11,110,"2,19",P1
1,76,,1,DD,4/30/2017,11,110,"2,15025",P1
1,77,,1,DD,4/30/2017,11,110,"1,67125",P1
1,78,,1,DD,4/30/2017,11,110,"2,56838",P1
1,79,,3,DC,4/30/2017,11,110,"2,7775",P1
1,80,,3,CC,4/30/2017,11,110,"3,07813",P1
1,81,,3,DD,4/30/2017,11,110,"2,939",P1
1,82,,3,DD,4/30/2017,11,110,"1,08438",P1
1,84,,3,CC,4/30/2017,11,110,"1,79625",P1
1,85,,3,CC,4/30/2017,11,110,"3,23613",P1
1,86,,3,CD,4/30/2017,11,110,"2,47875",P1
1,88,,3,DC,4/30/2017,11,110,"3,641",P1
1,90,,3,CC,4/30/2017,11,110,"2,0615",P1
1,92,,3,CD,4/30/2017,11,110,"2,946",P1
1,96,,1,CC,4/30/2017,11,110,"2,222",P1
1,97,,1,DC,4/30/2017,11,110,"2,26088",P1
1,98,,1,CD,4/30/2017,11,110,"2,5745",P1
1,99,,1,DD,4/30/2017,11,110,"2,73063",P1
1,100,,1,CD,4/30/2017,11,110,"3,19075",P1
1,102,,1,DC,4/30/2017,11,110,"2,04775",P1
1,105,,3,CC,4/30/2017,11,110,"3,42775",P1
1,107,,1,DD,4/30/2017,11,110,"2,34938",P1
1,108,,1,DC,4/30/2017,11,110,"2,76488",P1
1,109,,1,CD,4/30/2017,11,110,"2,8315",P1
1,110,,1,DD,4/30/2017,11,110,"2,57825",P1
1,111,,1,DC,4/30/2017,11,110,"2,26763",P1
1,112,,1,DC,4/30/2017,11,110,"2,10263",P1
1,115,,1,CC,4/30/2017,11,110,"2,56125",P1
1,120,,3,CD,4/30/2017,11,110,"2,6105",P1
2,2,,1,CC,8/13/2017,11,110,"2,11038",P1
2,5,,3,DC,8/13/2017,11,110,"3,17763",P1
2,7,,3,CD,8/13/2017,11,110,"2,50413",P1
2,8,,3,DC,8/13/2017,11,110,"3,67325",P1
2,9,,3,CC,8/13/2017,11,110,"2,1435",P1
2,10,,3,DD,8/13/2017,11,110,"2,866",P1
2,11,,3,CD,8/13/2017,11,110,"2,79063",P1
2,13,,1,CD,8/13/2017,11,110,"2,0905",P1
2,14,,1,DD,8/13/2017,11,110,"2,78338",P1
2,15,,1,CC,8/13/2017,11,110,"1,44975",P1
2,16,,1,CD,8/13/2017,11,110,"2,42838",P1
2,17,,1,DC,8/13/2017,11,110,"2,51263",P1
2,18,,1,CC,8/13/2017,11,110,"2,64625",P1
2,20,,1,CD,8/13/2017,11,110,"2,42738",P1
2,21,,1,CC,8/13/2017,11,110,"2,06425",P1
2,22,,1,DD,8/13/2017,11,110,"1,24688",P1
2,23,,1,CD,8/13/2017,11,110,"2,25938",P1
2,24,,1,DC,8/13/2017,11,110,"2,15363",P1
2,27,,3,DC,8/13/2017,11,110,"2,98413",P1
2,28,,3,DD,8/13/2017,11,110,"2,88538",P1
2,31,,3,DC,8/13/2017,11,110,"1,68638",P1
2,32,,3,CC,8/13/2017,11,110,"2,12325",P1
2,34,,3,DC,8/13/2017,11,110,"2,69738",P1
2,35,,3,CD,8/13/2017,11,110,"2,14325",P1
2,37,,3,CD,8/13/2017,11,110,"2,84138",P1
2,41,,3,DD,8/13/2017,11,110,"2,17788",P1
2,43,,3,CD,8/13/2017,11,110,"1,72488",P1
2,45,,3,CC,8/13/2017,11,110,"2,24625",P1
2,47,,3,CD,8/13/2017,11,110,"3,08563",P1
2,48,,1,CC,8/13/2017,11,110,"2,64113",P1
2,49,,1,DC,8/13/2017,11,110,"2,6605",P1
2,50,,1,DD,8/13/2017,11,110,"1,65275",P1
2,51,,1,DD,8/13/2017,11,110,"2,48813",P1
2,54,,1,DC,8/13/2017,11,110,"2,31875",P1
2,55,,1,CD,8/13/2017,11,110,"1,84475",P1
2,56,,1,CD,8/13/2017,11,110,"2,33125",P1
2,58,,3,DC,8/13/2017,11,110,"3,10338",P1
2,59,,3,CC,8/13/2017,11,110,"2,90963",P1
2,60,,3,CC,8/13/2017,11,110,"2,48875",P1
2,61,,3,CC,8/13/2017,11,110,"3,29975",P1
2,62,,3,DD,8/13/2017,11,110,"3,25825",P1
2,63,,3,CC,8/13/2017,11,110,"2,27088",P1
2,64,,1,DD,8/13/2017,11,110,"3,16038",P1
2,65,,1,CD,8/13/2017,11,110,"1,686",P1
2,66,,1,DD,8/13/2017,11,110,"1,488",P1
2,67,,1,CC,8/13/2017,11,110,"1,89263",P1
2,68,,3,DC,8/13/2017,11,110,"3,64413",P1
2,71,,3,CD,8/13/2017,11,110,"3,67038",P1
2,72,,3,DC,8/13/2017,11,110,"2,93275",P1
2,73,,3,CD,8/13/2017,11,110,"2,56325",P1
2,76,,1,DC,8/13/2017,11,110,"2,4155",P1
2,77,,1,CD,8/13/2017,11,110,"2,248",P1
2,79,,1,CD,8/13/2017,11,110,"2,20388",P1
2,81,,1,CC,8/13/2017,11,110,"2,54438",P1
2,82,,1,CC,8/13/2017,11,110,"2,20113",P1
2,85,,1,DD,8/13/2017,11,110,"1,6875",P1
2,86,,1,CD,8/13/2017,11,110,"1,81563",P1
2,87,,3,CD,8/13/2017,11,110,"3,39038",P1
2,89,,3,CD,8/13/2017,11,110,"3,18463",P1
2,90,,3,DD,8/13/2017,11,110,"3,84338",P1
2,92,,1,DC,8/13/2017,11,110,"2,19563",P1
2,93,,3,DD,8/13/2017,11,110,"2,71363",P1
2,94,,3,CC,8/13/2017,11,110,"2,43888",P1
2,95,,3,CC,8/13/2017,11,110,"3,25425",P1
2,96,,3,DD,8/13/2017,11,110,"2,69825",P1
2,97,,3,CC,8/13/2017,11,110,"2,86325",P1
2,98,,3,DD,8/13/2017,11,110,"2,55313",P1
2,99,,3,DC,8/13/2017,11,110,"3,63975",P1
2,100,,3,DC,8/13/2017,11,110,"3,88538",P1
2,101,,3,CC,8/13/2017,11,110,"3,3385",P1
2,102,,3,DC,8/13/2017,11,110,"2,066",P1
2,105,,1,DD,8/13/2017,11,110,"2,68738",P1
2,106,,1,DC,8/13/2017,11,110,"3,01238",P1
2,107,,1,DC,8/13/2017,11,110,"3,7705",P1
2,108,,1,DD,8/13/2017,11,110,"2,696",P1
2,109,,1,DC,8/13/2017,11,110,"2,97238",P1
2,110,,1,DD,8/13/2017,11,110,"2,02638",P1
2,112,,3,CD,8/13/2017,11,110,"2,95763",P1
2,113,,3,DD,8/13/2017,11,110,"3,07238",P1
2,114,,3,DD,8/13/2017,11,110,"3,193",P1
2,115,,3,CC,8/13/2017,11,110,"2,69213",P1
2,116,,3,CD,8/13/2017,11,110,"2,9845",P1
2,117,,3,DC,8/13/2017,11,110,"3,57925",P1
2,119,,3,DD,8/13/2017,11,110,"3,0815",P1
2,120,,3,CC,8/13/2017,11,110,"2,10475",P1
1,5,1,3,CD,5/1/2017,12,111,"2,127",P1
1,8,2,3,DD,5/1/2017,12,111,"2,3895",P1
1,10,3,1,CC,5/1/2017,12,111,"2,29225",P1
1,12,4,1,CC,5/1/2017,12,111,"2,41525",P1
1,13,5,1,DD,5/1/2017,12,111,"1,52563",P1
1,15,6,1,DC,5/1/2017,12,111,"2,58963",P1
1,17,7,1,CD,5/1/2017,12,111,"2,03613",P1
1,18,8,1,CD,5/1/2017,12,111,"2,033",P1
1,19,9,1,DD,5/1/2017,12,111,"2,72638",P1
1,21,10,1,CD,5/1/2017,12,111,"2,14138",P1
1,23,11,1,CD,5/1/2017,12,111,"2,78313",P1
1,24,12,1,DC,5/1/2017,12,111,"2,17713",P1
1,26,13,3,CC,5/1/2017,12,111,"2,139",P1
1,27,,3,CC,5/1/2017,12,111,"2,26475",P1
1,28,,3,DD,5/1/2017,12,111,"2,90075",P1
1,29,,3,DC,5/1/2017,12,111,"2,16525",P1
1,30,,3,CD,5/1/2017,12,111,"3,10763",P1
1,31,,3,DC,5/1/2017,12,111,"2,57213",P1
1,35,,3,CC,5/1/2017,12,111,"2,95325",P1
1,37,,3,DC,5/1/2017,12,111,"2,01463",P1
1,39,,3,DC,5/1/2017,12,111,"2,90588",P1
1,40,,3,CD,5/1/2017,12,111,"3,14175",P1
1,44,,1,CD,5/1/2017,12,111,"1,74675",P1
1,47,,3,DD,5/1/2017,12,111,"1,79188",P1
1,49,,3,DC,5/1/2017,12,111,"3,3525",P1
1,50,,3,DC,5/1/2017,12,111,"3,03188",P1
1,52,,3,DC,5/1/2017,12,111,"2,64263",P1
1,53,,1,DD,5/1/2017,12,111,"1,90325",P1
1,54,,1,CC,5/1/2017,12,111,"1,55525",P1
1,55,,1,CC,5/1/2017,12,111,"2,891",P1
1,56,,1,DD,5/1/2017,12,111,"1,67375",P1
1,57,,1,CC,5/1/2017,12,111,"2,159",P1
1,62,,3,CD,5/1/2017,12,111,"2,86513",P1
1,63,,3,CC,5/1/2017,12,111,"2,46488",P1
1,65,,3,DD,5/1/2017,12,111,"1,97",P1
1,66,,3,DD,5/1/2017,12,111,"3,08563",P1
1,67,,1,DC,5/1/2017,12,111,"1,23125",P1
1,68,,1,CC,5/1/2017,12,111,"1,38675",P1
1,69,,1,DC,5/1/2017,12,111,"2,64363",P1
1,70,,1,CD,5/1/2017,12,111,"2,58875",P1
1,71,,1,CC,5/1/2017,12,111,"1,88975",P1
1,73,,1,DD,5/1/2017,12,111,"3,2",P1
1,76,,1,DD,5/1/2017,12,111,"2,1525",P1
1,77,,1,DD,5/1/2017,12,111,"1,277",P1
1,78,,1,DD,5/1/2017,12,111,"3,271",P1
1,79,,3,DC,5/1/2017,12,111,"3,10313",P1
1,80,,3,CC,5/1/2017,12,111,"2,97225",P1
1,81,,3,DD,5/1/2017,12,111,"2,56263",P1
1,82,,3,DD,5/1/2017,12,111,"0,35575",P1
1,84,,3,CC,5/1/2017,12,111,"1,77525",P1
1,85,,3,CC,5/1/2017,12,111,"2,28013",P1
1,86,,3,CD,5/1/2017,12,111,"3,14213",P1
1,88,,3,DC,5/1/2017,12,111,"1,60313",P1
1,90,,3,CC,5/1/2017,12,111,"2,21525",P1
1,92,,3,CD,5/1/2017,12,111,"2,85975",P1
1,96,,1,CC,5/1/2017,12,111,"2,23675",P1
1,97,,1,DC,5/1/2017,12,111,"1,64513",P1
1,98,,1,CD,5/1/2017,12,111,"2,4955",P1
1,99,,1,DD,5/1/2017,12,111,"2,2645",P1
1,100,,1,CD,5/1/2017,12,111,"2,33075",P1
1,102,,1,DC,5/1/2017,12,111,"2,0495",P1
1,105,,3,CC,5/1/2017,12,111,"3,74675",P1
1,107,,1,DD,5/1/2017,12,111,"2,5065",P1
1,108,,1,DC,5/1/2017,12,111,"3,12625",P1
1,109,,1,CD,5/1/2017,12,111,"2,14575",P1
1,110,,1,DD,5/1/2017,12,111,"2,189",P1
1,111,,1,DC,5/1/2017,12,111,"2,32688",P1
1,112,,1,DC,5/1/2017,12,111,"2,269",P1
1,115,,1,CC,5/1/2017,12,111,"1,741",P1
1,120,,3,CD,5/1/2017,12,111,"2,50675",P1
2,2,,1,CC,8/14/2017,12,111,"2,524",P1
2,5,,3,DC,8/14/2017,12,111,"3,14338",P1
2,7,,3,CD,8/14/2017,12,111,"2,4325",P1
2,8,,3,DC,8/14/2017,12,111,"3,84813",P1
2,9,,3,CC,8/14/2017,12,111,"2,78075",P1
2,10,,3,DD,8/14/2017,12,111,"3,31775",P1
2,11,,3,CD,8/14/2017,12,111,"3,487",P1
2,13,,1,CD,8/14/2017,12,111,"1,75388",P1
2,14,,1,DD,8/14/2017,12,111,"2,14713",P1
2,15,,1,CC,8/14/2017,12,111,"1,35188",P1
2,16,,1,CD,8/14/2017,12,111,"1,32088",P1
2,17,,1,DC,8/14/2017,12,111,"2,3615",P1
2,18,,1,CC,8/14/2017,12,111,"2,04113",P1
2,20,,1,CD,8/14/2017,12,111,"1,68863",P1
2,21,,1,CC,8/14/2017,12,111,"2,00325",P1
2,22,,1,DD,8/14/2017,12,111,"0,63313",P1
2,23,,1,CD,8/14/2017,12,111,"2,106",P1
2,24,,1,DC,8/14/2017,12,111,"2,156",P1
2,27,,3,DC,8/14/2017,12,111,"2,50075",P1
2,28,,3,DD,8/14/2017,12,111,"2,31788",P1
2,31,,3,DC,8/14/2017,12,111,"2,34175",P1
2,32,,3,CC,8/14/2017,12,111,"2,65188",P1
2,34,,3,DC,8/14/2017,12,111,"2,5975",P1
2,35,,3,CD,8/14/2017,12,111,"2,56338",P1
2,37,,3,CD,8/14/2017,12,111,"2,21188",P1
2,41,,3,DD,8/14/2017,12,111,"2,13263",P1
2,43,,3,CD,8/14/2017,12,111,"2,17125",P1
2,45,,3,CC,8/14/2017,12,111,"1,92225",P1
2,47,,3,CD,8/14/2017,12,111,"3,09925",P1
2,48,,1,CC,8/14/2017,12,111,"2,18625",P1
2,49,,1,DC,8/14/2017,12,111,"2,25725",P1
2,50,,1,DD,8/14/2017,12,111,"2,07675",P1
2,51,,1,DD,8/14/2017,12,111,"2,29188",P1
2,54,,1,DC,8/14/2017,12,111,"1,7125",P1
2,55,,1,CD,8/14/2017,12,111,"2,4175",P1
2,56,,1,CD,8/14/2017,12,111,"2,16988",P1
2,58,,3,DC,8/14/2017,12,111,"3,73163",P1
2,59,,3,CC,8/14/2017,12,111,"3,1785",P1
2,60,,3,CC,8/14/2017,12,111,"3,02288",P1
2,61,,3,CC,8/14/2017,12,111,"2,88013",P1
2,62,,3,DD,8/14/2017,12,111,"3,0925",P1
2,63,,3,CC,8/14/2017,12,111,"2,51025",P1
2,64,,1,DD,8/14/2017,12,111,"2,266",P1
2,65,,1,CD,8/14/2017,12,111,"2,07225",P1
2,66,,1,DD,8/14/2017,12,111,"1,292",P1
2,67,,1,CC,8/14/2017,12,111,"2,10525",P1
2,68,,3,DC,8/14/2017,12,111,"1,6905",P1
2,71,,3,CD,8/14/2017,12,111,"3,19775",P1
2,72,,3,DC,8/14/2017,12,111,"2,6715",P1
2,73,,3,CD,8/14/2017,12,111,"2,80175",P1
2,76,,1,DC,8/14/2017,12,111,"1,73575",P1
2,77,,1,CD,8/14/2017,12,111,"2,55225",P1
2,79,,1,CD,8/14/2017,12,111,"2,60975",P1
2,81,,1,CC,8/14/2017,12,111,"2,871",P1
2,82,,1,CC,8/14/2017,12,111,"2,0155",P1
2,85,,1,DD,8/14/2017,12,111,"2,231",P1
2,86,,1,CD,8/14/2017,12,111,"1,91325",P1
2,87,,3,CD,8/14/2017,12,111,"2,49625",P1
2,89,,3,CD,8/14/2017,12,111,"2,597",P1
2,90,,3,DD,8/14/2017,12,111,"2,745",P1
2,92,,1,DC,8/14/2017,12,111,"1,8775",P1
2,93,,3,DD,8/14/2017,12,111,"3,25425",P1
2,94,,3,CC,8/14/2017,12,111,"2,344",P1
2,95,,3,CC,8/14/2017,12,111,"2,84325",P1
2,96,,3,DD,8/14/2017,12,111,"2,03375",P1
2,97,,3,CC,8/14/2017,12,111,"2,5565",P1
2,98,,3,DD,8/14/2017,12,111,"3,07325",P1
2,99,,3,DC,8/14/2017,12,111,"2,94975",P1
2,100,,3,DC,8/14/2017,12,111,"2,7115",P1
2,101,,3,CC,8/14/2017,12,111,"3,8825",P1
2,102,,3,DC,8/14/2017,12,111,"2,47325",P1
2,105,,1,DD,8/14/2017,12,111,"3,1085",P1
2,106,,1,DC,8/14/2017,12,111,"2,34325",P1
2,107,,1,DC,8/14/2017,12,111,"2,87925",P1
2,108,,1,DD,8/14/2017,12,111,"2,278",P1
2,109,,1,DC,8/14/2017,12,111,"2,12775",P1
2,110,,1,DD,8/14/2017,12,111,"1,6465",P1
2,112,,3,CD,8/14/2017,12,111,"3,52975",P1
2,113,,3,DD,8/14/2017,12,111,"3,1355",P1
2,114,,3,DD,8/14/2017,12,111,"4,2945",P1
2,115,,3,CC,8/14/2017,12,111,"3,318",P1
2,116,,3,CD,8/14/2017,12,111,"2,50025",P1
2,117,,3,DC,8/14/2017,12,111,"2,8385",P1
2,119,,3,DD,8/14/2017,12,111,"2,625",P1
2,120,,3,CC,8/14/2017,12,111,"1,78775",P1
1,5,1,3,CD,5/2/2017,13,112,"2,2475",P1
1,8,2,3,DD,5/2/2017,13,112,"3,9915",P1
1,10,3,1,CC,5/2/2017,13,112,"2,59075",P1
1,12,4,1,CC,5/2/2017,13,112,"2,1945",P1
